URLs Downloaded, Size, # of outlinks found, Content-type
https://www.wsj.com/articles/bitcoin-etfs-keep-trying-despite-regulators-rejections-1537754701?cx_refModule=nwsrl&mod=nwsrl_journal_reports_technology,1057841,291,text/html
https://www.wsj.com/amp/articles/2019-jaguar-i-pace-an-electric-suv-hot-on-teslas-heels-1537538128,55100,33,text/html
https://www.wsj.com/articles/the-unseen-perils-of-crowdfunding-for-investors-1511751600,1052562,288,text/html
https://www.wsj.com/articles/top-public-and-private-colleges-in-the-west-1515512435,1053643,288,text/html
https://www.wsj.com/articles/a-solution-to-unreadable-online-user-agreements-1537322760?cx_refModule=nwsrl&mod=nwsrl_journal_reports_technology,1053702,289,text/html
https://www.wsj.com/news/types/rumble-seat,642928,267,text/html
https://www.wsj.com/articles/how-ai-can-help-stop-cyberattacks-1537322940?cx_refModule=nwsrl&mod=nwsrl_journal_reports_leadership,1058823,292,text/html
https://www.wsj.com/articles/ankle-replacements-take-off-as-devices-appear-durable-1510542480,1053403,288,text/html
https://www.wsj.com/articles/policy-makers-rethink-a-2-inflation-target-1537754640?cx_refModule=nwsrl&mod=nwsrl_journal_reports_technology,1055923,291,text/html
https://www.wsj.com/amp/articles/with-this-ring-i-thee-payno-really-i-do-1537723876,56905,33,text/html
https://www.wsj.com/articles/top-colleges-in-the-philadelphia-area-1519227403,1052576,288,text/html
https://www.wsj.com/articles/why-sexual-harassment-is-tough-to-fight-at-small-firms-1525140600,1054450,288,text/html
https://www.wsj.com/articles/where-should-you-live-in-retirement-1510542841,1053107,288,text/html
https://www.wsj.com/articles/facial-recognition-goes-mainstream-1537322700?cx_refModule=nwsrl&mod=nwsrl_journal_reports_leadership,1056892,291,text/html
https://www.wsj.com/articles/how-to-keep-a-partnership-strong-1511751600,1051354,288,text/html
https://www.wsj.com/news/author/8224,414704,247,text/html
https://www.wsj.com/articles/top-rural-or-small-town-colleges-in-the-west-1517575641,1053283,288,text/html
https://www.wsj.com/articles/three-ideas-for-solving-the-cybersecurity-skills-gap-1537322520?cx_refModule=nwsrl&mod=nwsrl_journal_reports_technology,1054273,288,text/html
https://www.wsj.com/articles/stem-students-shortchanged-in-entrepreneurship-classes-1511751600,1052683,288,text/html
https://www.wsj.com/articles/big-investors-seek-a-metoo-clawback-1537754820?cx_refModule=nwsrl&mod=nwsrl_journal_reports_leadership,1056643,291,text/html
https://www.wsj.com/policy/subscriber-agreement,618578,244,text/html
https://www.wsj.com/articles/the-hidden-disease-of-the-middle-aged-1510542540,1053809,290,text/html
https://www.wsj.com/articles/a-solution-to-unreadable-online-user-agreements-1537322760?cx_refModule=nwsrl&mod=nwsrl_journal_reports_leadership,1053723,290,text/html
https://www.wsj.com/amp/articles/the-future-of-credit-card-id-verification-1537754760,54272,32,text/html
https://www.wsj.com/articles/precious-metals-buyers-go-online-1537473145?cx_refModule=nwsrl&mod=nwsrl_journal_reports_technology,1057429,291,text/html
https://www.wsj.com/articles/rice-university-heads-the-list-of-top-10-colleges-in-texas-1517331142,1053432,288,text/html
https://www.wsj.com/articles/a-companys-performance-depends-first-of-all-on-its-people-1534125840,1054962,288,text/html
https://www.wsj.com/articles/big-investors-seek-a-metoo-clawback-1537754820?cx_refModule=nwsrl&mod=nwsrl_journal_reports_technology,1056678,291,text/html
https://www.wsj.com/articles/policy-makers-rethink-a-2-inflation-target-1537754640?cx_refModule=nwsrl&mod=nwsrl_journal_reports_leadership,1055934,291,text/html
https://www.wsj.com/news/types/homes,640852,267,text/html
https://www.wsj.com/articles/three-ideas-for-solving-the-cybersecurity-skills-gap-1537322520,1053565,288,text/html
https://www.wsj.com/articles/ready-to-downsize-theres-plenty-of-help-1510542300,1052968,288,text/html
https://www.wsj.com/news/author/8641,414837,247,text/html
https://www.wsj.com/articles/exxon-mobil-is-first-among-energy-companies-in-management-top-250-1530199294,1054142,288,text/html
https://www.wsj.com/amp/articles/vox-media-on-pace-to-miss-revenue-target-as-digital-advertising-disappoints-1537742167,50393,31,text/html
https://www.wsj.com/articles/top-colleges-in-the-midwest-for-student-engagement-1518025520,1053665,288,text/html
https://www.wsj.com/articles/the-difficulty-of-downsizing-1524449460,1052154,288,text/html
https://www.wsj.com/news/author/1389,414710,247,text/html
https://www.wsj.com/articles/why-being-first-in-5g-matters-1536804360,1054515,291,text/html
https://www.wsj.com/articles/a-startup-offers-a-new-vision-for-trading-across-different-markets-1537754461?cx_refModule=nwsrl&mod=nwsrl_journal_reports_leadership,1058333,291,text/html
https://www.wsj.com/articles/forget-triathlons-its-time-for-aquabike-1510542721,1052735,288,text/html
https://www.wsj.com/news/author/1515,414716,247,text/html
https://www.wsj.com/articles/top-rural-or-small-town-colleges-in-the-south-1516812438,1052791,288,text/html
https://www.wsj.com/amp/articles/agents-of-faith-votive-objects-in-time-and-place-review-holy-objects-that-transcend-religion-1537909743,51707,25,text/html
https://www.wsj.com/articles/the-tricky-task-of-managing-the-new-multigenerational-workplace-1534126021,1055573,288,text/html
https://www.wsj.com/articles/three-ideas-for-solving-the-cybersecurity-skills-gap-1537322520?cx_refModule=nwsrl&mod=nwsrl_journal_reports_leadership,1054064,289,text/html
https://www.wsj.com/articles/should-retirees-use-robo-advisers-1510542782,1054632,290,text/html
https://www.wsj.com/articles/what-makes-walkable-communities-work-1530065220,1052018,288,text/html
https://www.wsj.com/amp/articles/sailing-the-globe-in-a-gallery-1533321581,52274,25,text/html
https://www.wsj.com/articles/how-to-reduce-dementias-tragic-toll-on-families-1524172020,1053138,289,text/html
https://www.wsj.com/articles/precious-metals-buyers-go-online-1537473145?cx_refModule=nwsrl&mod=nwsrl_journal_reports_leadership,1057396,291,text/html
https://www.wsj.com/articles/chubbs-ceo-on-the-problem-with-government-flood-insurance-1534125961,1056650,290,text/html
https://www.wsj.com/amp/articles/ios-12-review-free-update-revives-old-phones-makes-siri-useful-1537207214,61186,34,text/html
https://www.wsj.com/articles/top-colleges-in-the-northeast-for-student-engagement-1514996835,1052757,288,text/html
https://www.wsj.com/articles/do-you-know-cobol-if-so-there-might-be-a-job-for-you-1537550913?cx_refModule=nwsrl&mod=nwsrl_journal_reports_leadership,1056473,291,text/html
https://www.wsj.com/amp/articles/big-techs-business-model-is-broken-report-says-1537826407,49599,28,text/html
https://www.wsj.com/articles/many-in-middle-age-have-arthritisthey-just-dont-know-it-1524449220,1054946,290,text/html
https://www.wsj.com/news/author/7942,414731,247,text/html
https://www.wsj.com/articles/verizons-5g-game-plan-1536673535,1053515,290,text/html
https://www.wsj.com/articles/private-equity-turns-to-big-data-to-find-deals-1537754581?cx_refModule=nwsrl&mod=nwsrl_journal_reports_leadership,1055974,291,text/html
https://www.wsj.com/articles/top-ranked-colleges-in-the-washington-d-c-area-1520445552,1053179,288,text/html
https://www.wsj.com/articles/marriott-heads-hospitality-and-leisure-companies-in-management-top-250-1537462140,1054086,288,text/html
https://www.wsj.com/amp/articles/marriott-heads-hospitality-and-leisure-companies-in-management-top-250-1537462140,49516,45,text/html
https://www.wsj.com/news/types/personal-technology-review,642283,267,text/html
https://www.wsj.com/articles/how-driverless-cars-are-going-to-change-cities-1530065340,1056507,290,text/html
https://www.wsj.com/amp/articles/softbank-leads-1-billion-investment-in-indian-hotel-chain-oyo-1537871516,49909,34,text/html
https://www.wsj.com/amp/articles/your-browser-is-the-most-important-app-you-havemake-sure-you-use-the-right-one-1537707600,59210,34,text/html
https://www.wsj.com/articles/a-northerner-retires-to-the-warmth-of-brazil-1510542361,1051880,288,text/html
https://www.wsj.com/articles/at-t-outranks-telecom-rivals-in-management-top-250-1529592736,1052844,288,text/html
https://www.wsj.com/articles/a-better-way-to-think-about-portfolio-rebalancing-1537754941?cx_refModule=nwsrl&mod=nwsrl_journal_reports_leadership,1056499,290,text/html
https://www.wsj.com/articles/top-colleges-in-the-west-for-academic-resources-1521127177,1053403,288,text/html
https://www.wsj.com/articles/a-passion-for-stem-in-retirement-1524448860,1052276,288,text/html
https://www.wsj.com/news/author/7901,414794,247,text/html
https://www.wsj.com/amp/articles/a-multidimensional-religious-story-1528480799,48596,25,text/html
https://www.wsj.com/articles/australias-actions-against-chinese-firms-ignite-5g-security-debate-1536804000,1056646,292,text/html
https://www.wsj.com/amp/articles/chinas-giant-market-for-tiny-cars-1537538585,54697,28,text/html
https://www.wsj.com/articles/in-defense-of-the-not-so-busy-retirement-1524449520,1053741,288,text/html
https://www.wsj.com/articles/forget-passwords-its-time-for-passphrases-1537322580?cx_refModule=nwsrl&mod=nwsrl_journal_reports_leadership,1054969,293,text/html
https://www.wsj.com/articles/top-colleges-in-the-south-for-student-engagement-1522296361,1053589,288,text/html
https://www.wsj.com/articles/the-common-advice-for-those-with-thinning-bones-could-be-all-wrong-1524449100,1053633,288,text/html
https://www.wsj.com/articles/why-one-of-the-biggest-mall-owners-is-doubling-down-on-malls-1534125661,1058368,292,text/html
https://www.wsj.com/articles/one-mother-turned-her-concerns-about-child-safety-into-a-business-1511751660,1054076,289,text/html
https://www.wsj.com/amp/articles/big-investors-seek-a-metoo-clawback-1537754820,52860,34,text/html
https://www.wsj.com/articles/what-5g-will-mean-to-consumersand-when-1536804241,1054281,288,text/html
https://www.wsj.com/articles/how-bosses-waste-their-employees-time-1534126140,1053241,288,text/html
https://www.wsj.com/articles/if-youre-thinking-of-retiring-in-san-miguel-de-allende-1524148625,1053747,288,text/html
https://www.wsj.com/articles/top-big-city-colleges-in-the-northeast-1522949521,1053461,288,text/html
https://www.wsj.com/articles/wealth-management-firms-battle-over-millennials-1537754880?cx_refModule=nwsrl&mod=nwsrl_journal_reports_leadership,1056276,289,text/html
https://www.wsj.com/articles/change-your-personality-later-in-life-yes-it-is-possible-1524449340,1054216,288,text/html
https://www.wsj.com/articles/walmart-is-no-1-retailer-in-management-top-250-1536857136,1053425,288,text/html
https://www.wsj.com/news/author/8069,414855,247,text/html
https://www.wsj.com/articles/ai-helps-cities-predict-natural-disasters-1530065100,1052581,288,text/html
https://www.wsj.com/news/author/1298,414732,247,text/html
https://www.wsj.com/articles/the-science-behind-career-hot-streaks-1533914833,1053604,288,text/html
https://www.wsj.com/articles/the-state-of-the-franchise-industry-1511752021,1099916,307,text/html
https://www.wsj.com/articles/the-case-for-revamping-401-k-s-1537754400?cx_refModule=nwsrl&mod=nwsrl_journal_reports_leadership,1055288,290,text/html
https://www.wsj.com/articles/top-rural-or-small-town-colleges-in-the-midwest-1519830844,1053265,288,text/html
https://www.wsj.com/articles/franchise-disclosure-documents-can-be-baffling-1525140180,1054328,290,text/html
https://www.wsj.com/articles/johnson-johnson-heads-health-care-list-in-management-top-250-1535731007,1054273,288,text/html
https://www.wsj.com/amp/articles/do-you-know-cobol-if-so-there-might-be-a-job-for-you-1537550913,52377,35,text/html
https://www.wsj.com/amp/articles/longing-violence-and-social-rank-1527278581,47178,25,text/html
https://www.wsj.com/articles/anatomy-of-a-cryptojacking-1537322460,1051161,288,text/html
https://www.wsj.com/amp/articles/exploring-the-new-world-with-new-sounds-1524244245,47989,25,text/html
https://www.wsj.com/articles/disney-tops-media-and-entertainment-list-in-management-top-250-1535034202,1053638,288,text/html
https://www.wsj.com/articles/an-entrepreneur-builds-a-business-selling-old-phones-1511752141,1052763,288,text/html
https://www.wsj.com/articles/top-midwestern-colleges-for-academic-resources-1516292518,1053790,288,text/html
https://www.wsj.com/articles/whats-a-qcdand-why-taxpayers-need-to-know-the-answer-now-1537754522?cx_refModule=nwsrl&mod=nwsrl_journal_reports_leadership,1055858,289,text/html
https://www.wsj.com/amp/articles/an-epic-of-human-scale-1532115935,47681,25,text/html
https://www.wsj.com/articles/how-tennis-plans-to-attract-more-younger-players-1534125780,1053892,289,text/html
https://www.wsj.com/articles/cities-hope-for-big-benefits-from-tiny-houses-1530065161,1053828,288,text/html
https://www.wsj.com/news/author/8560,414741,247,text/html
https://www.wsj.com/articles/the-best-investments-in-case-of-an-inverted-yield-curve-1536545041,1053797,288,text/html
https://www.wsj.com/articles/how-hackers-talk-their-way-into-getting-company-secrets-1537322640?cx_refModule=nwsrl&mod=nwsrl_journal_reports_leadership,1055856,292,text/html
https://www.wsj.com/articles/southwest-ranks-highest-among-airlines-in-management-top-250-1532619538,1054027,288,text/html
https://www.wsj.com/articles/top-colleges-in-the-boston-area-1521651794,1052500,288,text/html
https://www.wsj.com/articles/what-it-takes-to-run-a-food-truck-1511752200,1051557,288,text/html
https://www.wsj.com/articles/linkedin-co-founder-reid-hoffman-talks-about-his-best-and-worst-bets-1536545341,1054600,288,text/html
https://www.wsj.com/amp/articles/snap-communications-head-to-leave-continuing-string-of-departures-1537900600,47880,28,text/html
https://www.wsj.com/articles/with-5g-on-the-horizon-startups-see-potential-in-small-data-hubs-1536804121,1057321,291,text/html
https://www.wsj.com/articles/for-entrepreneurs-following-dads-example-can-be-lucrative-1525140361,1053977,288,text/html
https://www.wsj.com/articles/top-colleges-in-the-northeast-for-academic-resources-1524068264,1054265,288,text/html
https://www.wsj.com/articles/kraft-heinz-maker-of-kool-aid-and-jell-o-thinks-healthy-1534126080,1054908,288,text/html
https://www.wsj.com/articles/the-cyberthreats-that-most-worry-election-officials-1537322820?cx_refModule=nwsrl&mod=nwsrl_journal_reports_leadership,1055704,291,text/html
https://www.wsj.com/articles/top-public-and-private-colleges-in-the-midwest-1510805657,1054058,288,text/html
https://www.wsj.com/articles/cult-movie-studio-troma-thrives-on-gore-and-guffaws-1525140300,1055536,291,text/html
https://www.wsj.com/amp/articles/a-final-resting-place-both-beguiling-and-beautiful-1525463500,49134,25,text/html
https://www.wsj.com/articles/behind-samsungs-big-bet-on-5g-1536804060,1055228,291,text/html
https://www.wsj.com/articles/the-8-best-predictors-of-the-long-term-market-1533521521,1052724,288,text/html
https://www.wsj.com/articles/facial-recognition-goes-mainstream-1537322700,1056358,290,text/html
https://www.wsj.com/amp/articles/policy-makers-rethink-a-2-inflation-target-1537754640,53823,33,text/html
https://www.wsj.com/articles/notre-dame-is-top-ranked-catholic-college-1518627583,1052141,288,text/html
https://www.wsj.com/articles/marriott-heads-hospitality-and-leisure-companies-in-management-top-250-1537462140?cx_refModule=nwsrl&mod=nwsrl_journal_reports_leadership,1054597,288,text/html
